"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"631","gnd","gnd",8,3485.03244658198,-0.32348637848445,0.0587537287507875,-5.50580168037614,3.67492050391334e-08,1.08364218359145e-05,3900.77675258109,4253.29255774836,2737.39887914557,3048.66159685288
"632","gntP","gntP",2321,176.494721566763,0.0123596751787823,0.0523856530952858,0.235936262096435,0.813482129349734,0.999807467026667,192.007145852437,154.551264067458,198.334465517372,161.086010829784
"633","gntR","gntR",1839,214.311277947553,-0.0414478723502031,0.0560152417007077,-0.739939186046205,0.459336895763646,0.999807467026667,214.974507796509,234.959691994447,198.334465517372,208.976446481883
"634","gntT","gntT",1825,1931.28845627105,0.012609252415807,0.0593920415935157,0.212305421357727,0.831868766205522,0.999807467026667,1853.00676164768,1983.05980043313,1879.86580359944,2009.22145940393
"635","gntU","gntU",1838,78.3733996814241,-0.0126844701512525,0.0415979393696939,-0.304930252398362,0.760419274248646,0.999807467026667,90.0320588207601,72.0543055449637,87.1905138264777,64.2167205334952
"636","gntX","gntX",1824,195.08064213661,0.0143285829893782,0.0548987342458081,0.26100024319727,0.794092319710201,0.999807467026667,200.275396152303,182.746427106792,207.915840663139,189.384904624206
"637","gor","gor",1876,849.432796110725,0.0322351309307919,0.0614350963982576,0.524702211286937,0.599790219863178,0.999807467026667,834.174585808675,830.190911713712,868.07258820647,865.293098714045
"638","gph","gph",1807,675.795623963038,0.0142977348953612,0.0614217656625809,0.232779613889732,0.815932543874452,0.999807467026667,610.9318277123,725.764381938402,628.5382095623,737.948076639148
"639","gpmA","gpmA",426,7299.08598351529,-0.00558287022303669,0.0569951246691852,-0.0979534698001127,0.921969241330699,0.999807467026667,6994.9397536864,7644.02197955267,6965.65973097245,7591.72246984964
"640","gpmI","gpmM",1947,459.726017210164,-0.0555031027034203,0.0612447112088831,-0.906251358000853,0.364802825057182,0.999807467026667,472.208961570109,487.671894050696,427.329331501198,451.693881718652
"641","gpp","gpp",2037,936.581746825456,0.0248278158148734,0.0612104826847952,0.405613789107412,0.685026395541683,0.999807467026667,920.531866718383,924.174788511491,951.430551974641,950.18978009731
"642","gpsA","gpsA",1946,2157.11989818973,-0.0786518438910735,0.0593362116857282,-1.32552857111353,0.184995899601298,0.999807467026667,2165.36288408706,2332.88867518042,1979.51210511542,2150.71592837604
"643","groL","groL",2257,28561.3186224823,0.00353763020904894,0.0535701948590469,0.0660372846945415,0.947348141333112,0.999807467026667,27773.9714517267,29255.092316553,27862.6389238898,29353.5717977599
"644","grxB","grxB",615,450.819507117356,0.0219780644274531,0.0598203539672912,0.367401109653586,0.713319844000083,0.999807467026667,397.794708871317,485.58336345519,414.873543811701,505.026412331216
"645","gshA","gshA",1450,2170.98347496987,0.0106353279708485,0.0593762482671199,0.179117547525108,0.857845403889841,0.999807467026667,2071.65604735524,2245.17039016916,2094.48860686462,2272.61885549047
"646","gshB","gshB",1600,771.123578302,0.0308650833323624,0.0616946117618706,0.500288152415898,0.616872195121469,0.999807467026667,729.443415343709,781.110442719316,759.803049059305,814.137406085668
"647","gsk","gsk",289,447.830412270256,-0.0105040772750899,0.0609300248873523,-0.172395748967933,0.863126413979938,0.999807467026667,472.208961570109,431.281567972029,466.612969598842,421.218149940045
"648","gss","gss",1620,605.529304072787,0.0219041304520143,0.0617365542414801,0.354800016313466,0.722739416155848,0.999807467026667,589.801854723755,602.541076803537,609.375459270767,620.398825493089
"649","gst","gstA",906,1759.33218818867,0.037756950912263,0.0589185474084115,0.640833024116149,0.521631174377139,0.999807467026667,1721.6334513276,1726.17053718587,1793.63342728754,1795.89133695368
"650","guaA","guaA",1373,1941.18739537407,0.0234094462473179,0.0590103466689145,0.39670070705837,0.691588178718351,0.999807467026667,1870.46195672518,1963.21875977582,1915.31689163878,2015.75197335649
"651","guaB","guaB",1374,1270.64961961668,-0.0534964988066659,0.0602598594692909,-0.887763417933762,0.374668024623038,0.999807467026667,1316.48918663417,1302.19882629811,1242.70435640595,1221.2061091285
"652","guaC","guaC",106,860.622932879848,0.00523990340907305,0.0615073105791601,0.0851915546255151,0.932109104606119,0.999807467026667,834.174585808675,881.359911303614,843.161012827476,883.796221579628
"653","guaD","guaD",1561,182.327098462807,0.0116645421866435,0.0543523725785708,0.214609622970578,0.830071690700987,0.999807467026667,184.657590030334,174.392304724767,190.669365400759,179.589133695368
"654","gudD","gudD",1501,157.666017891795,-0.0091182474150634,0.0526214906546332,-0.173279914757803,0.862431410572842,0.999807467026667,159.852839130737,159.772590556224,161.925239963458,149.11340191676
"655","gudP","gudP",1503,41.7051695614515,-0.000866373016893635,0.0334107076362445,-0.0259309987183204,0.979312374953173,0.999807467026667,36.7477791105143,46.9919383988894,37.3673630684904,45.7135976679118
"656","gudX","gudX",1502,80.4667064028025,-0.0259679177970537,0.0433906346363318,-0.598468264285544,0.549527528384597,0.999807467026667,86.3572809097086,84.5854891180009,74.7347261369808,76.1893294465197
"657","gutQ","srlQ",1457,363.288896923623,-0.0328265089372684,0.060068223798722,-0.546487091865146,0.584731158288551,0.999807467026667,385.8516806604,362.360058320325,370.799218141174,334.144630572593
"658","gyrA","gyrA",1224,7698.60196998267,0.0214163167881706,0.0543186966605781,0.394271551138183,0.693380564622834,0.999807467026667,7485.52260481176,7756.80263171,7646.89550383646,7905.18713957246
"659","gyrB","gyrB",1991,2512.22387353766,-0.00421820357909436,0.0589518138852506,-0.0715534145786434,0.942957314772712,0.999807467026667,2411.5730041275,2624.23869325353,2410.67398667492,2602.40981009469
"660","hcaB","hcaB",1395,29.0689930458468,0.00353711523675775,0.0290562350948612,0.121733432607837,0.90311013474409,0.999807467026667,26.6421398551229,30.2836936348398,27.7859879227236,31.564150770701
"661","hcaE","hcaE",1394,39.9032735987277,0.00475954340904024,0.0333192068873917,0.142846839816025,0.886411143552961,0.999807467026667,39.5038625438029,38.6378160168646,41.1999131267971,40.2715027074461
"662","hcaR","hcaR",1393,4759.83347591946,-0.0128104176583357,0.0586620324951187,-0.218376641815158,0.827135663495587,0.999807467026667,5050.98223874019,4533.15565754619,4986.14762585703,4469.04838153443
"663","hcaT","hcaT",1392,251.941809931163,0.00607643144494357,0.0561708396336736,0.108177685869962,0.913854745164106,0.999807467026667,274.689648851094,225.561304314669,277.859879227236,229.656407331652
"664","hchA","hchA",1092,198.454606976639,-0.040439307640803,0.0553896472887687,-0.730087834464381,0.465336497083361,0.999807467026667,213.137118840983,203.631733061854,188.753090371605,188.296485632113
"665","hcp","hcp",511,18.1120003711442,0.000706401115701128,0.0235363262686472,0.0300132275376436,0.976056503874058,0.999807467026667,19.29258403302,16.7082447640495,20.1208878061102,16.3262848813971
"666","hcr","hcr",510,25.1874029124144,0.00301160694062067,0.0269533622917083,0.111733998453585,0.911034321243565,0.999807467026667,21.1299729885457,28.1951630393336,22.0371628352636,29.3873127865147
"667","hda","hda",1365,390.45332779488,0.0126868757066158,0.0605512298656829,0.209523006134777,0.834039977630431,0.999807467026667,400.550792304606,371.758446000102,405.292168665935,384.211904208878
"668","hdfR","hdfR",2031,300.948543341959,0.021380673358049,0.059102979367531,0.361752886010934,0.717536702406246,0.999807467026667,287.551371539774,301.792671050645,299.8970420625,314.553088714917
"669","hdhA","hdhA",895,690.718894880582,-0.0151125451269152,0.0617390831133575,-0.244780848124477,0.806626123858095,0.999807467026667,665.134801900309,730.985708427168,650.575372397564,716.179696797285
"670","helD","helD",572,730.559709308371,0.0299743523334455,0.0616797108888487,0.485967782622417,0.626990008478914,0.999807467026667,707.3947478774,724.720116640649,735.849611194888,754.274361520545
"671","hemA","hemA",690,815.777506781265,0.00125572637406559,0.0615121910735152,0.0204142683287746,0.983712901742178,0.999807467026667,816.719390731181,813.482666949663,814.416887390176,818.49108205404
"672","hemB","hemB",229,899.797349468948,-0.00467551304370529,0.0614003757118715,-0.0761479549513783,0.939301388329692,0.999807467026667,883.784087607869,921.041992618231,875.737688323083,918.625629326609
"673","hemC","hemC",2056,753.113697562251,-0.0294766630805179,0.0616711026981277,-0.477965559085305,0.632674718443795,0.999807467026667,753.329471765543,782.15470801707,720.519410961661,756.451199504731
"674","hemD","hemD",2055,600.35815533465,0.0205474237074175,0.0617258741924829,0.332881858316715,0.73922346419186,0.999807467026667,580.614909946126,602.541076803537,597.877809095847,620.398825493089
"675","hemE","hemE",2176,563.775354766502,0.0270262698890221,0.0616206989842802,0.438590771193891,0.660958085300731,0.999807467026667,533.76149158022,571.213117870944,554.761620939896,595.365188674947
"676","hemF","hemF",1331,142.51839441447,-0.0368047124017838,0.0509938288018776,-0.721748361841554,0.470449202570599,0.999807467026667,161.690228086263,139.931549898915,138.929939613618,129.521860059083
"677","hemH","hemH",287,197.469876955315,0.0065280130915104,0.0552491876151327,0.118155820443636,0.905944194849254,0.999807467026667,190.169756896912,201.543202466348,193.543777944489,204.62277051351
"678","hemL","hemL",135,1695.41907771721,-0.0844817150728471,0.0591397045714576,-1.42851094176112,0.153144847519356,0.999807467026667,1751.03167461601,1794.04778153982,1611.58729951797,1625.00955519506
"679","hemN","hemN",2091,882.287216735871,0.0323441205780199,0.0615772135952861,0.52526119143033,0.599401631848013,0.999807467026667,897.564504774312,830.190911713712,936.100351741414,865.293098714045
"680","hemX","hemX",2054,2176.13180685792,-0.0360862251127515,0.058432640269579,-0.617569648509252,0.536859056929983,0.999807467026667,2173.63113438692,2260.83436963545,2087.78164426258,2182.28007914674
"681","hemY","hemY",2053,1954.31437723072,-0.0368094901252869,0.0585002879008497,-0.629218956796831,0.529205719899541,0.999807467026667,2008.26612838961,1975.74994334886,1914.3587541242,1918.8826830602
"682","hepA","rapA",75,282.206903922944,0.0191989101947737,0.0582464029246329,0.329615379332795,0.741690600452302,0.999807467026667,261.827926162414,291.350018073114,273.069191654353,302.580479801892
"683","hflC","hflC",2273,4033.80172314521,0.0402961821469865,0.0569036138516539,0.708148031723213,0.4788533345195,0.999807467026667,3833.7120557044,4071.59039593932,3991.60088572644,4238.30355521068
"684","hflD","hflD",661,176.712353109991,0.014000334435161,0.0533970284367617,0.262193137802446,0.793172543627809,0.999807467026667,161.690228086263,184.834957702298,167.674065050919,192.650161600486
"685","hflK","hflK",2272,4627.37948653341,0.040350303651524,0.0575631215983174,0.700974904264112,0.483318676857714,0.999807467026667,4343.58749086279,4721.12341114175,4526.24161886022,4918.56542526889
"686","hflX","hflX",2271,3774.20701193804,0.0353831416427572,0.0589857003861042,0.599859650917915,0.548599774972526,0.999807467026667,3898.93936362557,3506.6428698549,4054.8379616885,3636.40785258318
"687","hgdC","yjiL",2329,66.1646758733896,-0.00982689604857699,0.040485512310872,-0.242726236810842,0.808217481119225,0.999807467026667,67.0646968766886,68.9215096517044,62.278938447484,66.3935585176814
"688","hisA","hisA",1113,2110.60551400507,0.036912895435318,0.0601357657451493,0.613825981558994,0.539330326424783,0.999807467026667,1955.90054315712,2177.29314581521,2039.87476853375,2269.35359851419
"689","hisB","hisB",31,2296.07639722842,-0.165352144177347,0.059353296224313,-2.78589656676243,0.00533799015368595,0.406203831372424,2395.03650352777,2608.57471378724,2000.5911304361,2180.10324116256
"690","hisC","hisC",1112,1416.73844905382,-0.0842844905064468,0.0601492561883756,-1.40125574026193,0.161137611302691,0.999807467026667,1456.13074725413,1512.09615114648,1308.81584491174,1389.91105290294
"691","hisD","hisD",17,1417.20540131432,-0.224714471212668,0.0611239645941576,-3.67637264213301,0.000236573877496067,0.0328281045301895,1516.76458278648,1702.15243533755,1153.59756755032,1296.30701958293
"692","hisF","hisF",1114,1947.91982748707,-0.105181324897733,0.0602562630731109,-1.74556667694631,0.0808862768680527,0.999807467026667,1950.38837629055,2178.33741111296,1741.8940015004,1921.05952104439
"693","hisG","hisG",1111,1722.02025468317,-0.0986648253921248,0.0596747018635084,-1.65337776831792,0.0982540045351572,0.999807467026667,1762.97470282692,1868.19061768029,1574.21993644948,1682.69576177599
"694","hisJ","hisJ",1268,11136.7067439647,0.0423205044699907,0.0531140959242108,0.796784803235254,0.425576022439807,0.999807467026667,10818.5461701354,11022.2202177839,11250.4506961593,11455.6098917803
"695","hisM","hisM",1266,901.53416875417,0.0198090991092427,0.0613597901004298,0.322835183706144,0.746820065751723,0.999807467026667,876.434531785766,904.333747854182,895.858576129193,929.50981924754
"696","hisP","hisP",1265,1118.80556994535,0.0309281709887127,0.0612657696659784,0.504819757547051,0.61368543750315,0.999807467026667,1047.31170464966,1147.64756223065,1088.44421655911,1191.81879634199
"697","hisQ","hisQ",1267,2282.85808030855,0.0271895604979615,0.0578090392061562,0.470334066632715,0.638116362182802,0.999807467026667,2244.37060917466,2257.7015737422,2311.02768515895,2318.33245315838
"698","hisS","hisS",1379,3106.11813013322,0.0630996554336439,0.0565417820130177,1.11598278630688,0.264429502968263,0.999807467026667,2999.53746989573,3018.9709758042,3197.30488614237,3208.65918869057
"699","hmp","hmp",1403,892.136265305111,0.0276964000988329,0.0613443499927697,0.451490644241846,0.651635966506047,0.999807467026667,884.702782085632,868.828727730577,915.979463935304,899.034087468932
"700","hofB","hofB",108,53.8726175120012,0.00620093518902384,0.037533840211016,0.165209186008201,0.868779335230387,0.999807467026667,53.2842797102457,52.2132648876548,55.5719758454473,54.4209496046569
"701","hofC","hofC",107,44.0034989280158,0.000885020379342395,0.0345359099327373,0.0256260912501242,0.979555575092847,0.999807467026667,45.9347238881429,41.7706119101239,46.9487382142572,41.3599216995393
"702","hofQ","hofQ",1811,89.9582640516731,0.00948484925636621,0.044996299361645,0.210791762676624,0.833049766563774,0.999807467026667,86.3572809097086,89.8068156067663,90.0649263702077,93.6040333200099
"703","holA","holA",374,454.766500335761,0.0226598788907012,0.0612076599851859,0.370213121955414,0.71122370020829,0.999807467026667,456.59115544814,436.502894460794,474.278069715455,451.693881718652
"704","holB","holB",638,261.658961457446,-0.00511906976323674,0.0577480403367298,-0.0886449086997126,0.929364116563492,0.999807467026667,253.559675862549,272.553242713558,246.241341246206,274.281586007471
"705","hrpA","hrpA",795,739.736297569258,-0.0644838822679636,0.0617400503753791,-1.044441685355,0.296281085888247,0.999807467026667,740.467749076863,804.084279269885,676.445085291134,737.948076639148
"706","hscA","hscA",1387,1662.56537017602,0.0158465228764663,0.0606110844853797,0.261445955158395,0.793748621903575,0.999807467026667,1559.94322324133,1734.52465956789,1591.46641171186,1764.32718618298
"707","hscC","hscC",378,196.526771151811,-0.00464316928186718,0.0546909286648454,-0.0848983441170154,0.932342208239277,0.999807467026667,208.543646452169,186.923488297804,208.873978177716,181.765971679554
"708","hslO","hslO",1816,691.172307603898,0.025604487689265,0.0617452292757313,0.41467961151986,0.678376459711501,0.999807467026667,648.598301300578,709.056137174353,674.528810261981,732.505981678682
