"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"1369","ampE",254.020559963595,0.737347755245039,0.204060383911828,3.6133802216291,0.00030223100443332,0.000521232579596105,186.533705404578,194.692817922658,343.021551266952,291.834165260193
"1370","ydfG",853.607371237793,-0.468300698369027,0.129933120934141,-3.60416724390385,0.000313155369618842,0.00053967870632853,994.211960438688,988.787135468316,742.046621108101,689.383767936068
"1371","paaX",176.654972418869,0.834005553743329,0.2316076572896,3.60094119297834,0.000317067294061745,0.000546021795244187,130.066019074621,123.485722478723,235.681473999743,217.386674122388
"1372","yeeA",83.6670645981183,1.20298592826971,0.334123669460467,3.6004211560715,0.000317702158431163,0.000546716323655958,57.1021547156872,43.2650706494796,116.673997029576,117.627035997731
"1373","rpiA",805.924573599864,-0.474098768178768,0.131805776181461,-3.59694985996715,0.00032197051670857,0.000553657967916194,921.882564465484,953.634265565614,693.043542355679,655.137922012678
"1374","ccmA",97.2520907619331,1.26883592682587,0.353025739338402,3.59417398063883,0.000325422339948178,0.000559186422574707,41.8749134581706,72.1084510824661,120.174216940463,154.850781566633
"1375","rlmB",378.815987244639,-0.628013409901879,0.175084814176567,-3.58690965207609,0.000334620198384522,0.000574573300644259,481.561504768962,438.960195964512,310.352832098671,284.389416146412
"1376","narK",25.6727034511974,2.1070045327435,0.58847244082911,3.58046424361845,0.00034298427854877,0.000588383163167624,8.88255740021802,9.91491202383908,46.6695988118302,37.2237455689021
"1377","msrA",193.659099552057,0.797540822983255,0.222756264267497,3.58032949423828,0.000343161209522159,0.000588383163167624,147.831133875057,134.301990141093,243.848653791813,248.654620400266
"1378","ybhD",31.9645177130788,1.98591595235555,0.555226264326493,3.57676875168096,0.0003478676522218,0.000596019975976538,16.4961780289763,8.11220074677743,46.6695988118302,56.5800932647313
"1379","ybdA",133.140600846665,-1.22909868210267,0.343666567505884,-3.57642784697592,0.000348321398991725,0.000596364628730574,241.732454963076,132.499278864031,89.8389777127732,68.4916918467799
"1380","bglH",25.4725380115966,2.14126200421627,0.599189266838048,3.57359873202638,0.000352108389979572,0.000602411528073746,10.7859625574076,7.21084510824661,46.6695988118302,37.2237455689021
"1381","tyrP",173.192154252172,-0.863308400565309,0.241758463881997,-3.57095419412779,0.000355683100257488,0.00060808674852131,210.009035676583,237.957888572138,127.174656762237,117.627035997731
"1382","mlrA",43.1022490450277,1.62738519590166,0.456947995243511,3.561423209734,0.000368849990383876,0.000630140974888806,24.1097986577346,17.1257571320857,64.1706983662666,67.0027420240238
"1383","malF",75.6305318955291,-1.28580302589592,0.362532454610269,-3.54672529188646,0.000390051079854984,0.000665878958450916,97.7081314023982,117.176233009007,38.50241901976,49.1353441509508
"1384","araD",16.7900975848552,2.76029989896234,0.779085110840825,3.54300173441037,0.00039560010058272,0.000674864044418932,1.90340515718957,6.30948946971578,29.1684992573939,29.7789964551217
"1385","gntU",49.4894688566701,-1.57136744419974,0.443840638912329,-3.54038658571355,0.000399541317007837,0.000681095342567151,69.7915224302844,79.3192961907127,28.0017592870981,20.8452975185852
"1386","yraL",173.828747942377,-0.872226629886886,0.246765561971656,-3.5346367739396,0.000408336045119935,0.0006955854275095,243.001391734536,207.31179686209,131.84161664342,113.160186529463
"1387","tar",23.7327000789169,2.2336031524551,0.632103253965865,3.53360489515171,0.000409933386494161,0.000697802974414357,9.51702578594787,6.30948946971578,47.836338782126,31.2679462778778
"1388","yigL",116.848314697974,-1.03060429203398,0.291709599902648,-3.53298037629865,0.000410902970584095,0.000698949505438795,164.961780289763,148.723680357586,68.8376582474496,84.8701398970969
"1389","rbsA",189.474271001928,0.89397158215033,0.253275885266622,3.52963560352085,0.000416132388504802,0.00070733518305244,134.50729777473,130.69656758697,291.684992573939,201.008226072072
"1390","yggJ",177.511564227504,-0.863313752458544,0.244703876304183,-3.52799377556811,0.000418722002641209,0.000711224926788413,236.022239491507,221.733487078583,110.840297178097,141.450233161828
"1391","yadB",106.052724121861,-1.04709355515876,0.297890468705386,-3.51502872753657,0.000439706420422163,0.000746331314605842,140.217513246299,146.019613441994,66.5041783068581,71.4695914922921
"1392","yqjG",82.0252247990432,1.15685487807596,0.329624351481073,3.50961593971431,0.000448754368017275,0.000761141568167231,53.929812787038,46.8704932036029,109.673557207801,117.627035997731
"1393","ycjF",198.638347461678,0.780578506256404,0.22245957736693,3.50885547610702,0.000450039381936091,0.000762773137653346,155.444754503815,136.104701418155,254.349313524475,248.654620400266
"1394","yihG",50.1456071119669,-1.58388210741489,0.452274924743506,-3.50203387533179,0.000461720909902569,0.000782010809383046,70.4259908160143,80.2206518292435,18.6678395247321,31.2679462778778
"1395","nrdD",120.697505788186,1.07828152553196,0.308055963719112,3.50027804206103,0.000464773109137276,0.000786615993314056,64.7157753444455,90.1355638530826,138.842056465195,189.096627490023
"1396","narZ",60.7529657428371,1.3148462392491,0.376475532740152,3.49251445287581,0.000478495700885151,0.000809260995551462,34.8957612151422,34.2515142641714,87.5054977721817,86.359089719853
"1397","rcsB",1402.80608511719,0.387829714127493,0.111144581999548,3.48941628237956,0.000484076659610586,0.000818113810551606,1220.08270575852,1210.5206225469,1611.26789897844,1569.35311318491
"1398","ascG",167.096314636881,-0.84023889703432,0.241244381046611,-3.48293665282084,0.000495945702804207,0.000837573536710109,214.450314376692,214.522641970337,114.340517088984,125.071785111511
"1399","xerD",338.305785966427,-0.621019560046334,0.178489625461824,-3.47930339614703,0.00050271908894611,0.000848405839172098,414.307855881597,405.610037338872,257.849533435362,275.455717209876
"1400","imp",2418.97789757363,-0.355543102262322,0.102233268742145,-3.47776322362422,0.000505616340267807,0.000852685842408781,2718.69703285244,2713.98182761632,2189.97092424513,2053.26180558064
"1401","uvrD",352.184977956419,-0.619341876490953,0.178594377232817,-3.46786884384145,0.000524603260584078,0.000884074445566743,445.39680678236,408.314104254464,287.018032692756,268.010968096095
"1402","rspA",110.808023256037,-1.03018258453859,0.297131674659535,-3.46709109932159,0.000526123546375925,0.00088600406062308,154.175817732356,143.315546526401,65.3374383365623,80.4032904288286
"1403","yagY",191.418114140592,-1.99698913270533,0.576320034909622,-3.46506977328751,0.000530093930133475,0.000891797795192451,319.137598022119,298.348716353703,105.006597326618,43.1795448599265
"1404","norV",19.6778127848968,2.47061075896833,0.713028153806853,3.46495540993403,0.000530319400444812,0.000891797795192451,8.24808901448816,2.70406691559248,35.0021991088727,32.7568961006339
"1405","yjjP",47.1685905792746,1.52590308327716,0.441040539168938,3.45977965234773,0.000540617583245035,0.000908468408570483,20.3029883433555,27.9420247944556,63.0039583959708,77.4253907833164
"1406","lpxL",103.732218925061,1.01866611310579,0.295325025431498,3.44930508891828,0.000562031311042665,0.00094311011042767,72.3293959732038,63.9962503356886,134.175096584012,144.42813280734
"1407","narV",38.6967391381996,1.73789843439802,0.503828329159116,3.44938609803572,0.000561862710354545,0.00094311011042767,22.8408618862749,11.7176233009007,60.6704784553793,59.5579929102434
"1408","ftsA",1681.67284376438,-0.389636304989975,0.113658822669248,-3.42812195163972,0.000607772373616078,0.00101914103274685,1864.70258566005,1952.33631305777,1524.92914117655,1384.72333516316
"1409","ligA",460.938607612097,-0.544412696338754,0.1588266642844,-3.42771598705815,0.000608681892434065,0.00101994176581748,560.870052985195,532.701182371718,367.523090643163,382.660104448314
"1410","mraY",563.448635048377,-0.537487706544051,0.156836568985823,-3.42705601136069,0.000610163198922651,0.0010216988033024,674.439894030839,661.595038681626,499.364707286584,418.39490019446
"1411","yqjI",89.4994773942755,-1.10678446959792,0.323046370676598,-3.42608544798025,0.000612347710553618,0.00102463001035938,123.086866831593,121.683011201661,53.6700386336048,59.5579929102434
"1412","ynaI",197.621218074193,0.756492557317379,0.222126104002676,3.40568957761158,0.000659971743426183,0.00110353632169208,139.583044860569,154.131814188771,239.18169391063,257.588319336803
"1413","bacA",338.810780397105,-0.68180140606508,0.200791699543736,-3.39556569128282,0.000684869370520369,0.00114435710106057,363.550385023209,472.310354590153,254.349313524475,265.033068450583
"1414","yhjG",64.2557029786899,1.24981114817478,0.368314794863841,3.39332322677076,0.000690501091231482,0.00115295125629245,39.3370399152512,36.054225541233,86.3387578018859,95.2927886563895
"1415","hybC",285.069166742154,0.645891760830279,0.190523773470758,3.39008486481301,0.00069870990135018,0.0011658332700267,216.988187919612,227.141620909768,331.354151563995,364.792706575241
"1416","creC",108.049177284578,-1.05509334275957,0.312299980936739,-3.37846111804054,0.000728927396749959,0.00121539377381826,140.217513246299,151.427747273179,57.1702585444921,83.3811900743408
"1417","ydhT",30.1562779913428,1.83028621466292,0.543519046262898,3.36747392248261,0.000758602004697718,0.00126397976929521,10.7859625574076,15.323045855024,51.3365586930133,43.1795448599265
"1418","ydaN",307.61563340147,0.612429054151374,0.182066667368505,3.36376264256987,0.000768876385011342,0.00128019544782213,248.077138820375,237.957888572138,372.190050524346,372.237455689021
"1419","ompW",1588.15421061265,2.08318520799309,0.619780865789795,3.36116411941575,0.000776146921601757,0.00129139033255937,333.095902508176,835.556676918075,2886.5146865117,2297.44957651264
"1420","pspF",118.187424867268,0.946860453222716,0.281737751925109,3.36078657103223,0.000777208577440845,0.00129224609249143,86.9221688449906,73.9111623595277,164.510335811702,147.406032452852
"1421","trmC",184.75736234779,-0.794723354426103,0.237870125913434,-3.34099690482073,0.000834781536599681,0.00138699451647561,234.118834334318,234.352466018015,120.174216940463,150.383932098365
"1422","hgdC",19.0863392699475,2.30173555953388,0.689675120660182,3.33742002659249,0.00084560052921679,0.00140398231327767,5.07574708583887,7.21084510824661,26.8350193168024,37.2237455689021
"1423","ampH",99.5743200014305,-1.04649584623199,0.314122230943676,-3.33149246740079,0.000863816378104816,0.00143321888173259,147.831133875057,120.781655563131,64.1706983662666,65.5137922012678
"1424","basR",143.299784517063,-0.86069086786216,0.258785059872988,-3.32589086976114,0.000881364287900348,0.00146130694082354,189.071578947498,181.172483344696,106.173337296914,96.7817384791456
"1425","cusC",16.7769620020347,2.43273577818631,0.731926310604238,3.32374412962143,0.000888176457306678,0.00147053619614381,4.44127870010901,5.40813383118495,24.5015393762109,32.7568961006339
"1426","yjtD",108.293970885372,0.973311215240395,0.292834226001722,3.32376180383597,0.000888120173672338,0.00147053619614381,65.9847121159053,80.2206518292435,147.009236257265,139.961283339072
"1427","ydgA",1373.00753280995,-0.382620338824698,0.115154289848998,-3.32267551062517,0.000891585630535831,0.00147514623244225,1506.86241610841,1602.61032530781,1212.24282913729,1170.31456068628
"1428","yhiM",70.7957109707096,1.20160849969964,0.361958899597685,3.31973740951035,0.000901021561565957,0.00148971422048825,36.1646979866019,49.5745601191954,99.1728974751393,98.2706883019016
"1429","yeiJ",59.9474397449485,1.28275537394013,0.387021300616977,3.31443094190217,0.000918298599421422,0.00151721693018473,37.4336347580616,31.5474473485789,77.0048380395199,93.8038388336334
"1430","adiC",18.8527854104037,2.40145505855604,0.727294612423401,3.30190134442796,0.000960318402090142,0.00158553269044393,8.24808901448816,2.70406691559248,36.1689390791684,28.2900466323656
"1431","yigE",21.6106491227644,-2.25295050717475,0.683447765330466,-3.29644871409505,0.000979154899822432,0.00161550294792506,38.0681031437915,34.2515142641714,8.16717979207029,5.95579929102434
"1432","pcm",327.862543412557,-0.637226329984121,0.193678926765896,-3.29011700252939,0.00100145731484602,0.00165114575443537,425.093818439005,374.062589990293,280.017592870981,232.276172349949
"1433","rssA",269.790326293118,0.635867044067391,0.193472323733012,3.28660467708485,0.00101403078187213,0.0016707094738312,203.664351819284,219.029420162991,334.854371474882,321.613161715315
"1434","fimZ",7.89823546641659,3.77521596852331,1.14891229862633,3.28590439238667,0.0010165550757672,0.0016737005117757,0.634468385729858,0.901355638530826,15.1676196138448,14.8894982275609
"1435","yfbH",53.0946927353543,-1.36972180922216,0.417027756215519,-3.28448595760684,0.00102168589363191,0.00168097588492329,78.0396114447726,75.7138736365894,30.3352392276897,28.2900466323656
"1436","dcuS",327.427607867219,0.618100091171704,0.188264804275877,3.28314202725837,0.00102656931420215,0.00168783436687415,239.829049805886,277.617536667494,420.026389306472,372.237455689021
"1437","yhjK",200.19650656624,-0.730951446267711,0.222940006844009,-3.27869123453987,0.00104289675596039,0.00171348590175538,260.132038149242,239.7605998492,150.509456168153,150.383932098365
"1438","yejE",60.4019471675779,-1.30149129403384,0.397357569970479,-3.27536554577414,0.00105525332317154,0.00173258212517943,78.0396114447726,94.6423420457367,36.1689390791684,32.7568961006339
"1439","gatZ",18.843986813508,2.50213360607607,0.765778237078719,3.2674389071452,0.00108525286555899,0.00178059903793244,1.90340515718957,9.01355638530826,36.1689390791684,28.2900466323656
"1440","mdtC",39.7668738114932,-1.67434787467711,0.512732244249709,-3.2655404325648,0.00109255406548583,0.00179133343653614,52.0264076298484,70.3057398054044,23.3347994059151,13.4005484048048
"1441","cyoE",4322.62307982806,0.326789484190667,0.100323341330788,3.25736244283544,0.00112452746867968,0.00184247699760772,3762.39752737806,3909.17940430819,5050.81733141033,4568.09805621567
"1442","fiu",124.228688477442,-1.24701794262978,0.383012165546375,-3.2558181039782,0.00113066161347688,0.00184995985406716,239.829049805886,110.866743539292,85.1720178315902,61.0469427329995
"1443","ydgG",139.301292400737,0.889500473154328,0.273194566000744,3.25592300819009,0.00113024395458225,0.00184995985406716,87.5566372307204,108.162676623699,200.67927489087,160.806580857657
"1444","eamA",318.296932895784,0.597157388250634,0.183660352804879,3.2514224171455,0.00114829110296147,0.00187750366626872,267.745658778,237.957888572138,380.357230316417,387.126953916582
"1445","yehA",20.5153101702841,2.10171966193558,0.648132991711515,3.24272902137815,0.00118390753997117,0.00193439840959996,7.6136206287583,7.21084510824661,31.5019791979854,35.7347957461461
"1446","ybdL",183.603594608187,0.90374231137235,0.279015712434994,3.23903734124975,0.0011993387039427,0.00195825634855375,128.797082303161,127.091145032846,299.852172366009,178.67397873073
"1447","ackA",1648.9832112479,0.382298068053747,0.118053077497446,3.23835749273048,0.00120220064005536,0.00196157270986228,1460.54622395013,1400.7066622769,1745.44299556245,1989.23696320213
"1448","kduI",54.3940539374964,1.32354403860057,0.408847057683401,3.23725954174649,0.00120683597335829,0.00196777605876998,28.5510773578436,33.3501586256406,88.6722377424775,67.0027420240238
"1449","yehT",228.302745578429,0.706821921791318,0.218475117757266,3.23525135972977,0.00121535686246336,0.00198030196844444,166.230717061223,181.172483344696,312.686312039263,253.121469868535
