"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_batch1","K12_batch2"
"549","mtr",210.250502385651,2.18395226057738,0.197858583352356,11.037945504179,2.50699814392737e-28,1.07814619632287e-27,400.898389396701,289.62598469488,72.3521666784186,78.1254687726029
"550","mpaA",152.004229079094,2.38209951193068,0.216402337739221,11.0077346521148,3.50711183254438e-28,1.50277514276538e-27,279.696550741884,230.861292148092,51.8701194937192,45.5889539326811
"551","ydcV",91.3062431519046,3.11784167373732,0.283239283812683,11.0078010075724,3.50453029360894e-28,1.50277514276538e-27,130.525057012879,197.281467835643,17.556040444028,19.8624073150685
"552","ydiK",253.333226530233,1.82835997687357,0.166142080741995,11.0047976328939,3.6232850611887e-28,1.54974203432364e-27,400.898389396701,390.365457632229,109.326251855993,112.742807236008
"553","cysA",391.780882453765,-2.43788474241207,0.221767253755801,-10.992987923711,4.1302233027662e-28,1.76337381877595e-27,125.863447833848,117.529385093574,651.435500718556,672.295196169081
"554","secY",12832.5234340805,-1.018643031094,0.092818685138412,-10.9745470922691,5.06590830540426e-28,2.15895478502878e-27,8069.24548890337,8886.06100868203,16543.6421117558,17831.1451269809
"555","flgH",329.425235828995,-3.09538310554704,0.282072588635439,-10.9737111306041,5.11297978690004e-28,2.17508923907586e-27,51.2777009693455,83.9495607811245,602.491387965508,579.982293600001
"556","rpoH",1273.28616874499,1.38087404815777,0.125880091934253,10.9697572264167,5.34156225658288e-28,2.26824253377557e-27,1953.21424601416,1729.36095209116,654.095506846439,756.473970028181
"557","lolE",517.68053057764,1.40783470484609,0.128373918226266,10.9666723918538,5.52691644651279e-28,2.34273783307302e-27,778.488732898245,726.163700756727,286.482659973003,279.587028682584
"558","ycaL",88.4588481374029,2.94269623672229,0.268658630273159,10.9532912965807,6.40762054110748e-28,2.7111813794901e-27,153.833102908036,159.504165484137,21.014048410276,19.4840757471625
"559","ispU",504.444147466019,-2.04058093586394,0.186323736938289,-10.951803400872,6.51376684383528e-28,2.75116342008857e-27,205.110803877382,188.88651175753,839.497933959886,784.281340269277
"560","asnS",1451.12151290091,-1.31743801516544,0.121196832887601,-10.870234673436,1.59789315231595e-27,6.73683166538921e-27,764.503905361151,894.062822318976,2009.10262839006,2136.81669553347
"561","prsA",446.307445546285,-2.29917015904779,0.21178614307803,-10.8560934423395,1.86560439589073e-27,7.85150085329414e-27,144.509884549974,155.30668744508,785.499809563861,699.913400626224
"562","motB",564.06736057365,-1.91345675117629,0.17682901376376,-10.8209434099577,2.73942875540294e-27,1.15085254297266e-26,223.757240593508,247.651204304317,931.534145984639,853.326851412135
"563","mfd",410.587977682195,-2.23314807303884,0.20702983093297,-10.7866004767297,3.98249758147655e-27,1.67010244935456e-26,139.848275370942,146.911731366968,678.567563222963,677.024340767907
"564","lon",1806.07708279017,-1.30843987737503,0.12131444469008,-10.7855241864864,4.0293949507996e-27,1.68677331185069e-26,1048.86206528207,1028.38211956878,2414.75356289222,2732.31058341762
"565","mppA",411.332052962199,1.50811074844674,0.140103883485447,10.7642323034064,5.07830265228495e-27,2.122101338415e-26,643.302066706334,575.054491350703,212.268489005066,214.703164786693
"566","yciC",338.014432799794,1.62666983723287,0.15119942082168,10.7584396050783,5.40780685990343e-27,2.25580070604806e-26,475.484136261204,545.672145077309,166.516383605478,164.385066255186
"567","ycgR",476.759121692749,-2.49155044385964,0.231729530221709,-10.7519764161082,5.80051980041395e-27,2.41534872112475e-26,121.201838654817,163.701643523193,895.35806264543,726.774941947555
"568","uidA",69.9525871632804,3.32689071164795,0.309452341958233,10.7508984763056,5.8687140166653e-27,2.43944256925119e-26,111.878620296754,142.714253327912,13.3000306394152,11.9174443890411
"569","fliM",314.459756095538,-3.2296510508511,0.30069570747758,-10.7405957934797,6.5619538118112e-27,2.72280719678141e-26,83.9089652225653,37.777302351506,582.275341393597,553.877415414482
"570","aroP",1147.18503442685,-1.31535229376358,0.122636424805276,-10.7256249181441,7.71637008204902e-27,3.19620171293294e-26,703.902986033743,612.831793702209,1620.20973249356,1651.79562547789
"571","tus",152.218462919489,2.30886129758404,0.21625309521385,10.6766624325115,1.30893310156546e-26,5.41224352503686e-26,289.019769099947,218.268858030924,52.4021207192958,49.1831038277887
"572","fliD",769.65876493124,-2.03989431397999,0.191090614390328,-10.6750104943053,1.33242465863558e-26,5.49974583748008e-26,293.681378278979,306.415896851104,1389.32120059331,1089.21658400157
"573","motA",759.216502744096,-1.50514784998803,0.141294161515742,-10.6525834743733,1.69591965223216e-26,6.98789930003514e-26,386.913561859607,402.957891749398,1129.97060312471,1117.02395424266
"574","dacA",296.720316667188,-3.39198060677443,0.318732181756134,-10.6421026834676,1.89797105365399e-26,7.80681125030848e-26,60.6009193274083,41.9747803905623,544.237253764869,540.068313185911
"575","yeaI",50.4539000161542,4.07936334619088,0.383592624694676,10.6346240349065,2.05656499166307e-26,8.44443468750696e-26,102.555401938691,88.1470388201807,6.38401470691929,4.72914459882584
"576","ylaB",184.618622095086,2.19292712612982,0.206340936333346,10.6276881606621,2.21535977768848e-26,9.08066742208769e-26,265.71172320479,339.995721163554,71.2881642272654,61.4788797847359
"577","suhB",309.68964368843,-3.04260730793742,0.286525726780908,-10.6189672464,2.43237203353084e-26,9.95291225505427e-26,74.5857468645025,58.7646925467872,568.177308915817,537.230826426616
"578","yfbS",159.696882461328,2.24226134481791,0.211428035824482,10.6053170104618,2.81507685931529e-26,1.14989558215284e-25,289.019769099947,239.256248226205,51.8701194937192,58.6413930254404
"579","fabI",1917.27279242728,-1.1095759019909,0.104709843825429,-10.5966723037118,3.08772202614669e-26,1.25908665004013e-25,1188.71034065301,1238.25602152159,2549.3498729631,2692.77493457143
"580","metG",339.301670036297,-2.60817810084827,0.246181984615503,-10.5945124494866,3.1598321550077e-26,1.2862696065471e-25,97.8937927596596,92.3445168592369,595.309371420224,571.658999106068
"581","leuD",696.797156514746,-1.58938595604272,0.150031253377972,-10.5936991144011,3.18741718893403e-26,1.29526540156166e-25,363.60551596445,331.600765085442,1067.46045911946,1024.52188588963
"582","ybiO",105.453262939471,2.82069930021114,0.266454726679677,10.5860358919513,3.45932925333263e-26,1.40334645483133e-25,177.141148803193,193.083989796586,22.0780508614292,29.5098622966732
"583","yjgQ",427.42300576844,1.47856147746788,0.139732960924555,10.5813364841398,3.63732382551855e-26,1.47302256467398e-25,629.31723916924,629.621705858434,217.322500648044,233.430577398043
"584","cysC",300.336012532055,-3.29001392037573,0.311501374973596,-10.5617958208198,4.48007748299419e-26,1.81120940708036e-25,27.9696550741884,79.7520827420683,537.85323905795,555.769073254013
"585","nrdA",377.305703878451,-2.40608246612424,0.228148907892696,-10.5461055603907,5.29464365954998e-26,2.13686387695684e-25,111.878620296754,125.924341171687,662.873527068453,608.546326976909
"586","metI",367.864453814527,-2.35997963311068,0.224164494527369,-10.527892198479,6.42571911073349e-26,2.58892880894911e-25,130.525057012879,109.134429015462,608.875402672427,622.92292655734
"587","gadX",309.849855506943,1.74695571065672,0.166962080580485,10.4631884352603,1.27491836158082e-25,5.12790843559169e-25,447.514481187015,507.894842725803,132.468305168575,151.52179294638
"588","surA",1766.71727821771,1.03287169105295,0.0988401412215458,10.4499212393659,1.46646961100951e-25,5.88832440747186e-25,2368.09746294796,2379.97004814488,1112.68056329347,1206.12103848454
"589","allB",69.8816046384664,3.28676550611437,0.315001128234841,10.4341388379537,1.73176842208913e-25,6.94177460874777e-25,102.555401938691,151.109209406024,13.5660312522035,12.2957759569472
"590","speD",557.305935672755,-1.8410559896553,0.176731808931643,-10.4172304962226,2.06890064606971e-25,8.27910919554338e-25,228.418849772539,256.04616038243,914.510106766188,830.248625769865
"591","ycfX",373.084790944316,1.48665225820744,0.142827814131227,10.4087027253777,2.26284138685888e-25,9.0398790429337e-25,554.731492304738,545.672145077309,194.44644794825,197.489078446967
"592","yncB",224.271704555073,1.87504522471524,0.180291625826876,10.4000683121896,2.47755515966743e-25,9.8809252229304e-25,386.913561859607,319.008330968273,93.3662150886946,97.7987103037184
"593","panE",309.96758152282,1.62576388001527,0.156368099110016,10.3970303998607,2.55780408401005e-25,1.01837697172812e-24,475.484136261204,461.722584296185,146.034336420779,156.629269113112
"594","dsbA",612.878690134035,-1.82918688927249,0.176009414006546,-10.3925514416204,2.68084005914956e-25,1.06556622553066e-24,330.97425171123,209.873901952811,959.7302109402,950.9363959319
"595","yhfZ",148.686494819155,2.14565181880482,0.207820492272208,10.3245440107725,5.45775072907401e-25,2.16567218005777e-24,237.742068130602,247.651204304317,55.0621268471789,54.2905799945206
"596","poxB",335.962474136964,1.62936099943393,0.15794195696244,10.3162011587675,5.95321831085058e-25,2.35831349528829e-24,554.731492304738,461.722584296185,169.442390346149,157.953429600783
"597","nlpA",502.259288051053,-1.82187030477729,0.176631206799354,-10.314543719598,6.05683179736779e-25,2.39534001232586e-24,228.418849772539,214.071379991867,798.533839590488,768.013082849317
"598","uxaB",94.5784796361528,2.94187775052408,0.285782963792164,10.2940977008817,7.49186438183879e-25,2.9579083286825e-24,205.110803877382,130.121819210743,23.4080539253707,19.6732415311155
"599","lysP",852.453693743923,-1.37892971171148,0.134010928656213,-10.2896810397377,7.84357610041919e-25,3.09159986195154e-24,489.468963798298,457.525106257129,1247.80887458993,1215.01183033033
"600","trpA",317.909405432553,-2.65883382638228,0.25864759800266,-10.2797545653408,8.69487332413004e-25,3.42143265304517e-24,102.555401938691,71.3571266639558,533.065228027761,564.659865099805
"601","trpD",284.791255857034,-3.01937745922007,0.293968736067621,-10.2710835839548,9.51300801621449e-25,3.73714008756779e-24,65.2625285064397,58.7646925467872,507.795169812872,507.342632562036
"602","ypdB",220.730631516486,1.90050809606148,0.185110391895864,10.2668903490336,9.93557092435788e-25,3.89665829774235e-24,386.913561859607,310.613374890161,89.1102052840817,96.2853840320941
"603","yjiM",58.6653655536804,3.51486975426573,0.342860491613705,10.2516033204137,1.1639654475415e-24,4.55741695131921e-24,102.555401938691,113.331907054518,10.6400245115321,8.13412870998045
"604","purH",281.171059365815,-3.24380613070526,0.316574696592788,-10.2465742386158,1.22612394522175e-24,4.79284542163667e-24,51.2777009693455,54.5672145077309,489.17512691769,529.664195068494
"605","clpB",3211.7623897622,1.07836544000586,0.105448014068386,10.2265125572352,1.50854298727867e-24,5.88705783961148e-24,4456.49837515403,4264.63768768112,1924.78043413617,2201.1330620775
"606","ymdC",230.532570045066,1.75627648237684,0.172405782408188,10.1868769007914,2.26937716825725e-24,8.84158332385375e-24,363.60551596445,348.390677241667,105.336242664168,104.797844309981
"607","aceF",2827.68190438778,-1.25315519818704,0.123164592450471,-10.1746384513145,2.5735392010088e-24,1.00100923452747e-23,1580.28551169165,1758.74329836456,3683.31048527964,4288.38832221527
"608","hscA",445.317548938052,-2.03365147522764,0.200187339571163,-10.1587417045658,3.02961059103021e-24,1.17646556010236e-23,167.817930445131,180.491555679418,678.567563222963,754.393146404698
"609","purK",298.699805063807,-4.64055662131536,0.457142020372674,-10.1512361903031,3.2719231105401e-24,1.26847462462811e-23,9.32321835806282,33.5798243124498,557.537284404284,594.358893180432
"610","ahpF",671.174407406094,-1.520418345219,0.14996068429659,-10.1387797231703,3.71713772172825e-24,1.43871510836072e-23,340.297470069293,352.588155280723,975.424247094709,1016.38775717965
"611","gntP",73.0259249888913,3.00426437758888,0.296383148406985,10.136421027094,3.80796073866687e-24,1.47145585990057e-23,125.863447833848,134.319297249799,14.896034316145,17.024920555773
"612","flgJ",270.770935513367,-3.31791096689094,0.327700696672469,-10.1248212182079,4.28761571761995e-24,1.65409488714064e-23,51.2777009693455,46.1722584296185,509.125172876813,476.508609777692
"613","fdhD",231.508862877008,1.95612400837379,0.19343170900246,10.1127370401763,4.85097589204488e-24,1.86837750099804e-23,410.221607754764,327.403287046386,86.4501991561987,101.960357550685
"614","dnaE",532.885159642109,-1.81655959495035,0.180366542043866,-10.0714887271529,7.38516411582625e-24,2.83980007776316e-23,284.358159920916,188.88651175753,842.423940700558,815.872026189434
"615","clcA",392.758042641993,1.43990579740112,0.14337543822409,10.0429042466159,9.87238496667277e-24,3.7900326676934e-23,568.716319841832,579.251969389759,218.386503099197,204.677378237182
"616","tolB",1886.30011081652,-1.01965755325841,0.1015687564779,-10.0390867095067,1.02619854752012e-23,3.9332057965828e-23,1249.31125998042,1242.45349956064,2476.99770628468,2576.43797744032
"617","yfeU",70.208260145642,3.1076211077513,0.310495832546277,10.0085759034725,1.39749656791235e-23,5.34763273394011e-23,130.525057012879,121.726863132631,12.5020288010503,16.0790916360079
"618","rluC",321.931023771957,-2.41072720685386,0.240988298982093,-10.0035031453249,1.47099347042034e-23,5.61976631660585e-23,83.9089652225653,117.529385093574,547.163260505541,539.122484266146
"619","ybiC",963.139090852507,-1.2876686387883,0.12872602949746,-10.0031721930311,1.47591935040124e-23,5.6294759067808e-23,578.039538199895,541.474667038253,1398.09922081532,1334.94293735656
"620","asnB",562.593617193254,-1.67365768606365,0.167493224158921,-9.99239040545097,1.64564579014998e-23,6.26672533958724e-23,307.666205816073,230.861292148092,854.925969501608,856.921001307242
"621","ilvD",363.162342795821,-2.33082436750389,0.233828083256373,-9.96811133651702,2.10187590599825e-23,7.99119003874697e-23,158.494712087068,83.9495607811245,585.201348134268,625.003750180823
"622","metA",570.288443187674,-1.63211682322768,0.163817754711761,-9.9630032538256,2.21275392761796e-23,8.39921547123152e-23,256.388504846727,298.020940772992,844.285944990076,882.458382140902
"623","murP",81.2100856468395,2.79730408473802,0.281264787097814,9.94544718377849,2.63985684867517e-23,1.00043371103083e-22,158.494712087068,125.924341171687,20.7480477974877,19.6732415311155
"624","purT",266.225068522175,-3.22195460830539,0.323993153609878,-9.94451448250343,2.66470236093213e-23,1.00823113367961e-22,55.9393101483769,46.1722584296185,458.851057059824,503.937648450882
"625","ilvB",529.638394611537,-1.68223351791937,0.169293020786253,-9.93681552911347,2.87883194693665e-23,1.08750755627479e-22,223.757240593508,277.033550577711,813.429873906633,804.332913368299
"626","prmB",281.641996686706,-2.73516699690782,0.27537801553447,-9.93240869863648,3.00897595999601e-23,1.13485499066303e-22,79.2473560435339,67.1596486248996,486.249120177019,493.911861901371
"627","dgoR",147.349865954662,2.17577825874564,0.219958021445509,9.89178864424664,4.51880853622038e-23,1.70158005646193e-22,261.050114025759,222.46633606998,48.9441127530479,56.9389009698631
"628","cdaR",125.561021410363,2.28363126277877,0.231024990656778,9.88478024081577,4.84643992190966e-23,1.82204532732941e-22,181.802757982225,235.058770187149,41.4960955949754,43.8864618771038
"629","cysS",375.679192121642,-2.04835850695663,0.207460828806171,-9.8734711451018,5.42539541052831e-23,2.03646400067684e-22,149.171493729005,142.714253327912,598.501378773683,612.32964265597
"630","aspS",871.463204031035,-1.32747310824062,0.134496263785938,-9.8699627102906,5.61854939511019e-23,2.10561827331034e-22,470.822527082172,520.487276842972,1217.48480473207,1277.05820746693
